operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status,gross_bookings_usd,margin_1_usd,vfm_usd,gross_profit_usd
2024-05-10,0ad0df8a-e2f2-4ca4-b211-5dc4c7b24fd8,Madrid,ES,d52ac9b9-4af1-4572-a4e7-66cb070a85d1,d52ac9b9-4af1-4572-a4e7-66cb070a85d1,app,1.08,178.56,19.77,-158.79,-38.73,-30.87,PROMO69,refunded,-171.49,-41.83,-33.34,-75.17
2024-05-14,2bae452c-69a1-4242-9379-ca0d084f3e95,Phoenix,US,351f1db5-4e16-49c4-8ba4-bd3d73e69703,351f1db5-4e16-49c4-8ba4-bd3d73e69703,web,1.0,25.77,0.0,25.77,8.11,6.79,,redeemed,25.77,8.11,6.79,14.9
2024-05-15,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,ed73bd0a-dee9-4c2c-95c0-12cc8b8a8fd6,ed73bd0a-dee9-4c2c-95c0-12cc8b8a8fd6,app,0.25,71.69,0.0,71.69,21.16,16.3,,redeemed,17.92,5.29,4.08,9.37
2024-05-16,84e19081-a514-465c-bf22-eecf5d857319,New York,US,69d28e8e-a46a-47e5-be69-49c20cf87313,69d28e8e-a46a-47e5-be69-49c20cf87313,app,1.0,188.9,0.0,188.9,56.58,50.34,,redeemed,188.9,56.58,50.34,106.92
2024-05-18,ad0f084b-0053-4b8d-a352-96a11da0d54b,Lyon,FR,2afe4404-379e-4c41-b121-9973d73b2c03,2afe4404-379e-4c41-b121-9973d73b2c03,app,1.08,80.03,0.0,80.03,24.11,16.17,,redeemed,86.43,26.04,17.46,43.5
2024-05-19,3ee70e52-45ce-41ca-9671-bc63ad3b0529,Lyon,FR,d9a95df3-a4a8-4eef-a053-19ba4b0d92b7,d9a95df3-a4a8-4eef-a053-19ba4b0d92b7,web,1.08,93.17,30.98,62.19,18.15,11.28,PROMO31,unredeemed,67.17,19.6,12.18,31.78
2024-05-19,b3ff602d-a1cd-4d72-8b75-a6c0646b35d5,Rome,IT,4daf6aa0-47f5-487c-bd20-b0ddbcc4ea13,4daf6aa0-47f5-487c-bd20-b0ddbcc4ea13,web,1.08,232.02,0.0,232.02,51.51,51.03,,redeemed,250.58,55.63,55.11,110.74
2024-05-21,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,0e95dccc-f664-428d-a1c2-d31a53d0837c,0e95dccc-f664-428d-a1c2-d31a53d0837c,app,1.08,59.92,0.0,59.92,19.03,11.26,,redeemed,64.71,20.55,12.16,32.71
2024-05-22,ad0f084b-0053-4b8d-a352-96a11da0d54b,Lyon,FR,af17705f-d3a3-45f9-9d08-01bb64ba7d44,af17705f-d3a3-45f9-9d08-01bb64ba7d44,app,1.08,187.93,0.0,187.93,52.63,37.62,,redeemed,202.96,56.84,40.63,97.47
2024-05-23,928a252a-a86f-4f2b-a905-f9972d648f59,Naples,IT,9f44349e-2f96-43e5-b81e-2a10dd8b7c51,438a6bd9-2556-4a52-aeb8-4e5f3cb51d68,web,1.08,91.1,30.9,60.2,13.56,12.97,PROMO49,unredeemed,65.02,14.64,14.01,28.65
2024-05-24,436ce166-b309-4c6b-8b0c-198c3cf060fb,New York,US,f3c46d36-0abe-4326-bf79-99c237ac997e,f3c46d36-0abe-4326-bf79-99c237ac997e,app,1.0,121.34,26.15,-95.19,-28.82,-20.71,PROMO48,refunded,-95.19,-28.82,-20.71,-49.53
2024-05-24,3924b41f-b3cc-48f2-8d18-f065858de32e,Birmingham,GB,4c263bb1-327a-4aa1-a5e0-ef493ad3be5a,4c263bb1-327a-4aa1-a5e0-ef493ad3be5a,app,1.27,208.97,0.0,208.97,73.83,44.03,,redeemed,265.39,93.76,55.92,149.68
2024-05-25,96f0cc5e-c6ba-4bd4-981e-3fcd4ee63387,Paris,FR,c2f084d6-ae50-468b-9be5-e838c71b12ae,c2f084d6-ae50-468b-9be5-e838c71b12ae,web,1.08,119.52,0.0,119.52,35.97,20.85,,expired,129.08,38.85,22.52,61.37
2024-05-25,b63729c3-2783-4eb7-9af0-6e92662b5fbf,Naples,IT,95c315b2-d363-4ee0-acf5-964b46622234,95c315b2-d363-4ee0-acf5-964b46622234,web,1.08,204.42,0.0,204.42,58.24,35.47,,redeemed,220.77,62.9,38.31,101.21
2024-05-26,acbb7e59-5f72-4431-903b-2383db712ed2,Phoenix,US,361be389-b938-4e81-a063-45b5365e64de,361be389-b938-4e81-a063-45b5365e64de,touch,1.0,222.13,0.0,222.13,68.83,51.04,,redeemed,222.13,68.83,51.04,119.87
2024-05-26,6488ea50-5ff5-44be-86ec-8358ac4902c6,Rome,IT,06c1ad43-092f-4b69-a079-7676b6eaeeac,06c1ad43-092f-4b69-a079-7676b6eaeeac,app,1.08,49.25,0.0,49.25,17.37,12.55,,expired,53.19,18.76,13.55,32.31
2024-05-27,fcbcae59-689c-48bc-8fb2-a1d7a7b69db3,Barcelona,ES,62ed3f96-a306-4d55-8d10-278706733e70,62ed3f96-a306-4d55-8d10-278706733e70,app,1.08,155.14,0.0,155.14,44.83,52.37,,redeemed,167.55,48.42,56.56,104.98
2024-05-29,f2d30979-7e49-4ac1-a83d-8b99184cdc9e,Berlin,DE,1a99da1d-7561-44d4-bc9c-7097c000ad1d,1a99da1d-7561-44d4-bc9c-7097c000ad1d,app,1.08,53.96,17.65,36.31,11.36,9.23,PROMO45,redeemed,39.21,12.27,9.97,22.24
2024-05-30,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,3440d0fc-6f02-42d6-ba7e-8a2b1a81bc32,3440d0fc-6f02-42d6-ba7e-8a2b1a81bc32,touch,1.08,191.63,0.0,191.63,56.48,45.88,,redeemed,206.96,61.0,49.55,110.55
2024-06-01,858c41d6-98d6-456e-806d-b659fddf8e20,Marseille,FR,7c227ff9-4200-437a-b499-7ba6d34c6103,2205aae7-fa11-4fe7-a729-30956cee6284,app,1.08,22.66,0.0,22.66,6.38,5.71,,redeemed,24.47,6.89,6.17,13.06
2024-06-01,1d4e1c93-b29b-4abd-9ec8-92e703dd0cc6,Paris,FR,793af8cd-3109-4453-961f-a53f0dddf007,ea409e19-e4ae-4c39-ae48-7f6de930e7dd,web,1.08,151.71,0.0,151.71,42.72,36.78,,redeemed,163.85,46.14,39.72,85.86
2024-06-02,4db308a5-f7ea-4928-9d62-8b929e41ce39,Phoenix,US,93c354a4-01b2-4735-a91f-e575f0063a9c,93c354a4-01b2-4735-a91f-e575f0063a9c,app,1.0,178.89,0.0,178.89,57.67,42.39,,redeemed,178.89,57.67,42.39,100.06
2024-06-04,d87288e6-8f7b-463d-9945-5062e2f35011,Chicago,US,bb8dd777-80e8-4714-a047-f50e64f2cfb5,eaffdafe-eb76-4511-9045-d036a4f8a6f1,app,1.0,220.19,0.0,220.19,48.3,47.47,,redeemed,220.19,48.3,47.47,95.77
2024-06-04,7cc09ec4-d19a-4ede-8771-6807bf3a53bd,Birmingham,GB,5e0f422d-e1a8-4e03-aaaf-5c4080a63894,5e0f422d-e1a8-4e03-aaaf-5c4080a63894,app,1.27,48.51,0.0,48.51,18.18,10.91,,redeemed,61.61,23.09,13.86,36.95
2024-06-05,904d7f85-0a50-4903-b561-328c081e431f,Los Angeles,US,9c5d37b9-a260-4f35-8c1b-dfb51b2626de,9c5d37b9-a260-4f35-8c1b-dfb51b2626de,web,1.0,20.37,0.0,20.37,5.81,5.34,,expired,20.37,5.81,5.34,11.15
2024-06-05,b9c56062-9747-4212-8d3a-5b7a1f404dd1,Chicago,US,9346fabf-e73f-4b93-ad11-c1cb2f0238f6,9346fabf-e73f-4b93-ad11-c1cb2f0238f6,web,1.0,210.42,74.78,-135.64,-32.21,-27.49,PROMO91,refunded,-135.64,-32.21,-27.49,-59.7
2024-06-05,fffcd159-1353-4419-b83b-80541f9f39e1,Birmingham,GB,7640c449-081a-40ea-8bc2-2cce262971d8,7640c449-081a-40ea-8bc2-2cce262971d8,app,1.27,172.12,0.0,172.12,43.14,40.37,,unredeemed,218.59,54.79,51.27,106.06
2024-06-07,d87288e6-8f7b-463d-9945-5062e2f35011,Chicago,US,4b0f05e9-3770-49b8-b775-cbdb23465336,4b0f05e9-3770-49b8-b775-cbdb23465336,app,1.0,85.47,0.0,85.47,22.54,17.48,,redeemed,85.47,22.54,17.48,40.02
2024-06-07,9bdff61c-76c9-48cd-9668-e77bf85ffd29,Leeds,GB,387b3e96-6ae2-4005-8f2b-d5e9324169ed,0569f876-ba17-4e85-ad15-2e9bb246fcf9,app,1.27,113.06,0.0,113.06,34.5,28.45,,unredeemed,143.59,43.82,36.13,79.95
2024-06-09,ceb935cf-5d6a-4dce-be54-429b957bc75f,Birmingham,GB,b1d8c70e-8df0-4a6b-94a7-505ba7edf070,b1d8c70e-8df0-4a6b-94a7-505ba7edf070,web,1.27,186.65,27.26,-159.39,-52.31,-35.99,PROMO35,refunded,-202.43,-66.43,-45.71,-112.14
2024-06-10,1a53bc39-4246-4783-823d-0505d44d1b9a,Lyon,FR,1949598b-e17a-41ba-ba86-9463607d3f52,c79fb237-806c-473d-9d4a-e5aa378a97e2,app,1.08,209.77,0.0,209.77,59.16,56.43,,unredeemed,226.55,63.89,60.94,124.83
2024-06-11,8b014f75-cb91-45e3-9be4-414b3ff466d6,Valencia,ES,e9125c44-c6ab-4179-93de-0dab8160a762,e35f58b7-69d6-4e29-9e2a-9a60f10215ab,app,1.08,165.13,0.0,165.13,38.84,38.2,,expired,178.34,41.95,41.26,83.21
2024-06-13,e4beeb59-be5f-46e2-81bc-273e8c779f16,Madrid,ES,bde738ad-0f9f-4ab8-a7d9-4e1c284ac556,bde738ad-0f9f-4ab8-a7d9-4e1c284ac556,app,1.08,85.52,0.0,85.52,26.87,21.93,,expired,92.36,29.02,23.68,52.7
2024-06-17,1c457244-73d6-4a5b-b6ff-995eb64dae17,Berlin,DE,2e8cab8c-7c86-497a-8611-1c4836ac41d3,e1d5c92b-4dcf-4a4d-a994-654ce78786c6,web,1.08,138.42,23.03,115.39,32.59,17.81,PROMO56,redeemed,124.62,35.2,19.23,54.43
2024-06-17,664553ea-c414-4f31-b689-0a0ac009956a,Madrid,ES,f8f4f3cd-6372-42e0-b0f9-3c70ef8c6ab2,f8f4f3cd-6372-42e0-b0f9-3c70ef8c6ab2,web,1.08,35.68,0.0,35.68,10.58,8.77,,redeemed,38.53,11.43,9.47,20.9
2024-06-18,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,e93783d1-6467-457c-bc8b-93f284454ab0,e93783d1-6467-457c-bc8b-93f284454ab0,app,1.0,148.11,0.0,148.11,52.75,38.44,,redeemed,148.11,52.75,38.44,91.19
2024-06-20,377a00da-2798-43d5-a2b0-2d7830895d13,Houston,US,13313353-ebd7-4539-b4e1-97e680199637,13313353-ebd7-4539-b4e1-97e680199637,web,1.0,34.7,3.88,30.82,8.36,6.52,PROMO65,redeemed,30.82,8.36,6.52,14.88
2024-06-21,e7c0a699-0155-41c7-866e-a93dbfbbf0c7,Berlin,DE,f689bc72-80eb-48b0-bc54-5b9d3a984462,f689bc72-80eb-48b0-bc54-5b9d3a984462,web,1.08,139.94,0.0,139.94,45.06,24.22,,redeemed,151.14,48.66,26.16,74.82
2024-06-21,a620859b-9297-428a-bc2c-a0b11d7a0c01,Valencia,ES,0b6ef88a-da8e-4e09-ac04-79a1f286b6f8,0b6ef88a-da8e-4e09-ac04-79a1f286b6f8,web,1.08,78.13,27.49,50.64,14.07,12.43,PROMO83,redeemed,54.69,15.2,13.42,28.62
2024-06-26,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,774adc1c-f375-4192-9bc5-705eab254ee5,774adc1c-f375-4192-9bc5-705eab254ee5,web,1.08,33.75,0.0,33.75,10.62,7.89,,redeemed,36.45,11.47,8.52,19.99
2024-06-28,3fcf4264-7fce-46b7-afdf-6820d227bcc2,Phoenix,US,b9ca49f2-9dba-4260-84e7-0f067d8c0122,75718b4c-03a1-481b-9387-71b47f5180fc,app,1.0,11.27,0.0,11.27,3.39,2.49,,redeemed,11.27,3.39,2.49,5.88
2024-06-29,639a3449-cc8a-4fd6-9abf-f185c509415c,Warsaw,PL,db0a017b-be9e-4555-9e57-479f2cf634dd,db0a017b-be9e-4555-9e57-479f2cf634dd,web,0.25,203.46,0.0,203.46,54.73,44.6,,unredeemed,50.86,13.68,11.15,24.83
2024-06-30,10c786ac-a886-4f80-83da-5b61f5a106ad,Milan,IT,453077eb-de51-412d-a5d6-489044a67649,d4b5a40c-1eb7-4801-97c9-b86d62b98712,app,1.08,243.08,42.75,200.33,61.5,48.36,PROMO94,redeemed,216.36,66.42,52.23,118.65
2024-07-05,cb4edcce-005d-4c4a-84a3-396d2b147bab,New York,US,e092edb9-ff5c-43d7-a45d-bf1818330560,e092edb9-ff5c-43d7-a45d-bf1818330560,web,1.0,185.16,0.0,185.16,45.79,45.54,,unredeemed,185.16,45.79,45.54,91.33
2024-07-06,07f066a9-ff30-45bc-933c-5aff455cee3d,Rome,IT,595c0513-061c-453f-84a2-063618e961bd,595c0513-061c-453f-84a2-063618e961bd,web,1.08,225.12,59.75,165.37,51.91,32.49,PROMO93,redeemed,178.6,56.06,35.09,91.15
2024-07-07,450fa25a-cfb8-420e-91b1-97ee3faedad3,Madrid,ES,47b96801-555a-4117-92d1-d0ebaa559fd4,47b96801-555a-4117-92d1-d0ebaa559fd4,app,1.08,150.82,0.0,150.82,59.81,36.17,,unredeemed,162.89,64.59,39.06,103.65
2024-07-12,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,99815e76-83dc-4103-8bca-b4551251b99f,206f03a0-43b8-49e0-82af-722357941ee0,app,1.08,116.59,0.0,-116.59,-36.57,-30.65,,refunded,-125.92,-39.5,-33.1,-72.6
2024-07-12,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,8fc490d0-cd9b-4c8e-8a4e-38555a20b346,8fc490d0-cd9b-4c8e-8a4e-38555a20b346,web,1.27,235.67,0.0,235.67,78.26,53.15,,redeemed,299.3,99.39,67.5,166.89
2024-07-15,5d92ba06-1685-41d0-99f2-251f7a6a2823,Marseille,FR,d260bd4e-72eb-4526-a15c-ba64b0276683,d260bd4e-72eb-4526-a15c-ba64b0276683,app,1.08,64.53,0.0,64.53,16.07,14.02,,redeemed,69.69,17.36,15.14,32.5
2024-07-15,377a00da-2798-43d5-a2b0-2d7830895d13,Houston,US,5719b92d-41d6-42d2-85f9-bd142c018578,4c3fdb1f-9679-434d-925d-fe8f85167028,web,1.0,258.52,99.82,158.7,51.4,43.64,PROMO27,redeemed,158.7,51.4,43.64,95.04
2024-07-15,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,4da94ea5-6ed9-40c1-aff8-374c23d10fae,2a90d7f8-3a7e-4466-b2eb-df3621739347,touch,1.08,54.26,6.07,48.19,11.9,9.35,PROMO19,unredeemed,52.05,12.85,10.1,22.95
2024-07-16,d1c42e41-4e53-4261-ad38-5a36de71cacc,Hamburg,DE,976fbeac-83b2-431d-83b2-20360d6b881d,87d78a65-36af-4d8d-851f-b8faf2b1a441,web,1.08,235.86,92.27,143.59,40.24,29.92,PROMO35,redeemed,155.08,43.46,32.31,75.77
2024-07-16,7a94a1cc-b8ff-461e-b9f1-4dd29e7a749a,Lyon,FR,8b80459d-8d59-4c52-b16b-a84ac2319fdf,8b80459d-8d59-4c52-b16b-a84ac2319fdf,touch,1.08,211.72,0.0,211.72,86.88,60.8,,unredeemed,228.66,93.83,65.66,159.49
2024-07-16,517383a5-8d1c-45e8-be37-6cea8421d601,Los Angeles,US,17cf679b-7704-4913-a48c-7ed7793411ea,17cf679b-7704-4913-a48c-7ed7793411ea,web,1.0,256.68,0.0,256.68,79.71,57.5,,redeemed,256.68,79.71,57.5,137.21
2024-07-17,2fc917f4-a9a1-4ce3-8926-ddf03c12b3c4,Phoenix,US,099aef2f-9a97-49a9-b896-9642466179c4,099aef2f-9a97-49a9-b896-9642466179c4,web,1.0,140.81,0.0,140.81,38.95,35.22,,unredeemed,140.81,38.95,35.22,74.17
2024-07-18,eb314b59-f34b-4713-813c-992f36b28fe1,Houston,US,bd8dfcfa-ae12-4875-8ee9-4e739f6a67d8,bd8dfcfa-ae12-4875-8ee9-4e739f6a67d8,web,1.0,194.48,61.74,132.74,34.41,36.55,PROMO10,unredeemed,132.74,34.41,36.55,70.96
2024-07-19,c04af2d4-2965-45cf-b2c5-d1f6cd98c2c1,Manchester,GB,d3eaea9d-0326-4c80-ac45-d7daeee9d1f9,d3eaea9d-0326-4c80-ac45-d7daeee9d1f9,web,1.27,262.68,0.0,262.68,79.24,48.21,,redeemed,333.6,100.63,61.23,161.86
2024-07-20,03ca3b9f-91e0-449a-9790-c8c09726ccaf,Paris,FR,79a3d14a-8ea2-41bd-beca-1707cc97136b,79a3d14a-8ea2-41bd-beca-1707cc97136b,app,1.08,167.51,0.0,167.51,47.89,31.63,,redeemed,180.91,51.72,34.16,85.88
2024-07-22,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,7cba7aa2-8a76-44df-89f6-9c24318c234b,12598d68-42a1-4b58-ab8d-994b9b02f224,web,1.27,220.41,79.55,140.86,52.57,34.27,PROMO39,redeemed,178.89,66.76,43.52,110.28
2024-07-26,3fcf4264-7fce-46b7-afdf-6820d227bcc2,Phoenix,US,e14b5116-59cb-45d7-8151-d9a91e8b680d,e14b5116-59cb-45d7-8151-d9a91e8b680d,web,1.0,23.07,0.0,23.07,8.31,6.08,,redeemed,23.07,8.31,6.08,14.39
2024-07-26,64261a01-c218-4e8e-967e-e822b1b5a04b,MANCHESTER,GB,fccfcda8-b725-4095-a679-901a87da66b1,d87c12cc-3eca-4518-9ec8-6863f85f262f,touch,1.27,196.83,27.18,169.65,52.4,38.94,PROMO12,redeemed,215.46,66.55,49.45,116.0
2024-07-27,4f5b02fb-72bc-4852-bfaf-6de9dc259e57,Birmingham,GB,1e234b4b-e23f-4310-9f4e-510bcd922370,1be93725-0bab-40f2-8b72-754be7ce1428,app,1.27,228.83,0.0,228.83,64.16,60.85,,expired,290.61,81.48,77.28,158.76
2024-07-29,c12bf9d6-199b-4d29-a6a1-ecafe5771fa7,Hamburg,DE,ad9f96b1-d978-42d3-843e-247140130fab,ad9f96b1-d978-42d3-843e-247140130fab,web,1.08,229.98,33.52,196.46,48.67,52.2,PROMO32,expired,212.18,52.56,56.38,108.94
2024-07-29,1b1a7a3f-4de0-409d-a15e-1e6ac9db5283,Leeds,GB,ec06cd47-6cda-497f-ab58-6bbaaca41615,ec06cd47-6cda-497f-ab58-6bbaaca41615,web,1.27,65.67,0.0,65.67,15.38,11.84,,redeemed,83.4,19.53,15.04,34.57
2024-07-30,64261a01-c218-4e8e-967e-e822b1b5a04b,Manchester,GB,d670f040-f758-4570-b639-c244bc4ce082,d670f040-f758-4570-b639-c244bc4ce082,app,1.27,102.88,0.0,102.88,33.55,21.27,,redeemed,130.66,42.61,27.01,69.62
2024-08-01,50ed3660-b7a6-4520-b9cf-b91a78024873,Phoenix,US,4ecc4b09-7ca8-43bc-9a7f-1c4f43530161,4ecc4b09-7ca8-43bc-9a7f-1c4f43530161,web,1.0,128.84,49.91,78.93,27.38,14.37,PROMO62,redeemed,78.93,27.38,14.37,41.75
2024-08-01,94a40740-7630-4a1c-a7d1-2895b2646b46,Naples,IT,37c2ba3a-e838-4c0d-b600-7e7efd2ce7a8,37c2ba3a-e838-4c0d-b600-7e7efd2ce7a8,app,1.08,174.33,0.0,174.33,47.24,44.48,,unredeemed,188.28,51.02,48.04,99.06
2024-08-03,79893be2-dd11-4f75-b68c-26c6a0ef4639,Houston,US,ac3bdfbb-40c4-44a9-a065-9ba43a845623,ac3bdfbb-40c4-44a9-a065-9ba43a845623,touch,1.0,148.73,0.0,148.73,46.35,30.74,,redeemed,148.73,46.35,30.74,77.09
2024-08-06,cf2c317d-681a-49dd-8d97-75f0c66c3e18,Paris,FR,c1990786-506e-4834-af21-3e43246c571f,c1990786-506e-4834-af21-3e43246c571f,web,1.08,189.51,0.0,189.51,54.08,54.21,,expired,204.67,58.41,58.55,116.96
2024-08-08,b9c56062-9747-4212-8d3a-5b7a1f404dd1,Chicago,US,ae73a586-9723-4a15-899f-c77f96489d91,ae73a586-9723-4a15-899f-c77f96489d91,app,1.0,220.09,52.98,167.11,50.73,33.06,PROMO86,redeemed,167.11,50.73,33.06,83.79
2024-08-09,83353ff8-d12e-43b3-bf2b-59539f13b713,Manchester,GB,50652754-2b6a-4f29-bdba-9a97f3374dd0,50652754-2b6a-4f29-bdba-9a97f3374dd0,web,1.27,124.12,0.0,124.12,30.72,30.97,,expired,157.63,39.01,39.33,78.34
2024-08-09,436ce166-b309-4c6b-8b0c-198c3cf060fb,New York,US,29e65e2e-3ef5-4ff3-bcbf-a82e44a0949c,29e65e2e-3ef5-4ff3-bcbf-a82e44a0949c,app,1.0,256.8,0.0,256.8,71.09,61.36,,redeemed,256.8,71.09,61.36,132.45
2024-08-10,ff97e7ad-85bd-40fc-a374-daf3e385c858,Houston,US,bdadc57a-fbd0-4da4-bca3-498f14012bc3,bdadc57a-fbd0-4da4-bca3-498f14012bc3,app,1.0,170.79,0.0,170.79,49.3,44.23,,redeemed,170.79,49.3,44.23,93.53
2024-08-11,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,ba7cd534-5e55-40ee-bafb-ec175d2f5544,ba7cd534-5e55-40ee-bafb-ec175d2f5544,app,1.0,121.72,47.61,-74.11,-21.55,-17.79,PROMO75,refunded,-74.11,-21.55,-17.79,-39.34
2024-08-11,f087b159-1237-4ca4-990e-76dd275be9bc,Houston,US,d028cee5-8298-4312-91ea-fd91f581eea7,09495215-e480-4e53-88d4-a1035cc9d604,touch,1.0,60.99,0.0,60.99,21.45,13.97,,unredeemed,60.99,21.45,13.97,35.42
2024-08-14,ff97e7ad-85bd-40fc-a374-daf3e385c858,Houston,US,46f3d19e-9354-44c5-a6f8-44a611a350c9,bb453aad-1f16-4f61-929d-4e6c571425b2,app,1.0,142.65,0.0,142.65,55.03,33.62,,redeemed,142.65,55.03,33.62,88.65
2024-08-14,87370f96-428d-4211-b113-ba2bd95cba04,Naples,IT,71b6ca06-a410-450b-83ea-f6d7d7c222c3,71b6ca06-a410-450b-83ea-f6d7d7c222c3,app,1.08,231.21,0.0,231.21,84.34,62.0,,redeemed,249.71,91.09,66.96,158.05
2024-08-15,9706b051-2ed9-4e73-b830-90b40c5607ee,Madrid,ES,35a1450b-e084-4712-babd-f419b214aaeb,35a1450b-e084-4712-babd-f419b214aaeb,web,1.08,71.37,0.0,71.37,28.77,22.77,,redeemed,77.08,31.07,24.59,55.66
2024-08-16,ed5313b2-e688-4cc4-a85f-4905a4a02487,Manchester,GB,3657a8ec-165d-41ba-abf0-0124286cea24,3657a8ec-165d-41ba-abf0-0124286cea24,app,1.27,183.45,0.0,183.45,51.94,40.28,,redeemed,232.98,65.96,51.16,117.12
2024-08-18,e7c0a699-0155-41c7-866e-a93dbfbbf0c7,Berlin,DE,b0754c4e-0c8d-47dc-bb25-aa8f22c4c063,b0754c4e-0c8d-47dc-bb25-aa8f22c4c063,app,1.08,91.99,0.0,91.99,25.23,26.84,,redeemed,99.35,27.25,28.99,56.24
2024-08-18,cb4edcce-005d-4c4a-84a3-396d2b147bab,New York,US,6fc08815-3485-4a9e-8e06-8c14c92f4721,6fc08815-3485-4a9e-8e06-8c14c92f4721,app,1.0,112.69,0.0,112.69,40.05,21.34,,redeemed,112.69,40.05,21.34,61.39
2024-08-20,4db308a5-f7ea-4928-9d62-8b929e41ce39,Phoenix,US,7ef98453-eaa5-48b6-bf87-34a5d803a2f5,7ef98453-eaa5-48b6-bf87-34a5d803a2f5,app,1.0,29.78,0.0,29.78,6.16,7.06,,redeemed,29.78,6.16,7.06,13.22
2024-08-21,fffcd159-1353-4419-b83b-80541f9f39e1,Birmingham,GB,60fd3c9a-3259-42b9-8af2-600d98d445fc,60fd3c9a-3259-42b9-8af2-600d98d445fc,app,1.27,272.06,0.0,272.06,77.5,55.11,,redeemed,345.52,98.42,69.99,168.41
2024-08-23,c12bf9d6-199b-4d29-a6a1-ecafe5771fa7,Hamburg,DE,1209573b-da98-4c30-8e68-e357e1afa85b,1209573b-da98-4c30-8e68-e357e1afa85b,web,1.08,108.95,0.0,108.95,32.58,28.52,,unredeemed,117.67,35.19,30.8,65.99
2024-08-24,07b4a169-61e7-4cb9-86d2-f95141e11140,Madrid,ES,3507e3a3-59ca-49ac-9e47-b15f85ee5b39,3507e3a3-59ca-49ac-9e47-b15f85ee5b39,web,1.08,18.23,4.87,13.36,4.51,3.01,PROMO99,redeemed,14.43,4.87,3.25,8.12
2024-08-27,e7c0a699-0155-41c7-866e-a93dbfbbf0c7,Berlin,DE,ec8c79c9-8821-4bb5-a676-4ca36343f23a,6b45a1f9-a8e7-4db1-98e2-ec37dd05edd9,app,1.08,118.68,36.26,82.42,19.05,20.4,PROMO48,redeemed,89.01,20.57,22.03,42.6
2024-08-27,e648cba3-21dd-494b-a513-7731e1df21b3,Paris,FR,64daffc6-54ab-4545-93fe-838632844fda,54e33231-20b7-4a8f-9069-93f81e7d5387,app,1.08,252.64,28.6,224.04,64.42,45.01,PROMO10,redeemed,241.96,69.57,48.61,118.18
2024-08-29,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,bce941a2-6c4e-4d77-890a-a9997111e3ad,613f07d4-cee0-445f-ac5f-feeb46b534f8,web,1.08,272.19,34.29,237.9,63.27,61.62,PROMO27,unredeemed,256.93,68.33,66.55,134.88
2024-08-29,03ed8231-dc91-4b62-af1b-47fd5ef1083e,Chicago,US,3a0114a8-998f-466c-b7f6-a9a34eee98e9,04eadf7f-9c8b-477f-bbe2-5d133360e02f,web,1.0,81.3,0.0,81.3,27.98,21.19,,unredeemed,81.3,27.98,21.19,49.17
2024-08-30,167aa0ec-cc51-4475-bcc8-0eba4f90ef52,Rome,IT,a41ae8e5-816e-48ce-8e0f-559113a830f6,a41ae8e5-816e-48ce-8e0f-559113a830f6,app,1.08,46.29,0.0,46.29,17.87,10.55,,expired,49.99,19.3,11.39,30.69
2024-08-31,0f5e0152-0703-44ca-be54-ab52ec0144ef,Leeds,GB,16ad7517-48c4-455c-be75-eb373bdc6a58,16ad7517-48c4-455c-be75-eb373bdc6a58,web,1.27,119.44,0.0,119.44,40.46,33.04,,redeemed,151.69,51.38,41.96,93.34
2024-08-31,928a252a-a86f-4f2b-a905-f9972d648f59,Naples,IT,805a52bf-d317-4ab0-83ad-c04379e26902,4ee1ccb3-9464-494e-8e4d-9236c8e56c3e,app,1.08,35.14,0.0,35.14,10.55,9.62,,redeemed,37.95,11.39,10.39,21.78
2024-09-01,6f89b3bb-9633-4954-b0ae-ef64267ad2ed,Phoenix,US,b6e3f63f-0e4b-4a09-af75-e830160cf8c8,b6e3f63f-0e4b-4a09-af75-e830160cf8c8,web,1.0,91.27,0.0,91.27,30.42,26.54,,unredeemed,91.27,30.42,26.54,56.96
2024-09-02,c4e2395e-8560-4f7b-b99b-905b59500923,Houston,US,215995f8-b192-4879-9002-ea7aca074226,450a6f0b-b950-4c2d-b0fe-261f51c5739e,web,1.0,161.69,0.0,161.69,41.63,34.22,,redeemed,161.69,41.63,34.22,75.85
2024-09-02,11f087f9-5d69-40a4-a4e4-caf91b87911b,Milan,IT,1c137ec7-1d4d-45fe-b96a-b934da06b739,1c137ec7-1d4d-45fe-b96a-b934da06b739,web,1.08,42.05,6.98,35.07,7.65,7.29,PROMO94,redeemed,37.88,8.26,7.87,16.13
