operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status
2021-11-15,19505dd1-3722-41ad-be6b-0f8a9efcb45c,Madrid,ES,688668b8-589a-4f1f-949a-f66e4e1456b4,688668b8-589a-4f1f-949a-f66e4e1456b4,touch,1.08,47.17,15.63,31.54,9.12,7.88,PROMO69,redeemed
2021-11-16,0a032510-ce19-4b21-a64d-9cbd1bead514,Naples,IT,6a03a995-8171-4ab1-851b-6e0cca3e2b90,6a03a995-8171-4ab1-851b-6e0cca3e2b90,web,1.08,276.49,90.01,-186.48,-68.36,-53.11,PROMO80,refunded
2021-11-16,ae6d9cc4-fc7e-4d5d-a839-f0a860def61a,Manchester,GB,5e30109a-2116-4426-b012-078dbfd01853,5e30109a-2116-4426-b012-078dbfd01853,app,1.27,209.45,0.0,209.45,79.95,51.26,,redeemed
2021-11-16,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,01e6de6c-568f-4002-b348-aa8a7704e12a,01e6de6c-568f-4002-b348-aa8a7704e12a,web,1.08,198.89,74.65,124.24,36.76,25.45,PROMO29,redeemed
2021-11-16,acb7053a-cd91-456d-babd-8e10d4955daf,Chicago,US,bfd0b63e-23e3-4cdd-870d-f1c05f747656,bfd0b63e-23e3-4cdd-870d-f1c05f747656,touch,1.0,70.32,0.0,70.32,24.82,15.22,,redeemed
2021-11-17,517383a5-8d1c-45e8-be37-6cea8421d601,Los Angeles,US,414900a8-cd45-4a9c-a161-e257a812a2dc,8de236a4-1a71-4abf-898b-bbe5ae713528,web,1.0,180.87,0.0,180.87,68.98,47.21,,unredeemed
2021-11-17,f73151ae-5cd9-47ea-8f28-c27b266d0762,Phoenix,US,00ac8e99-099e-4970-80bb-2c2bb3d930ae,00ac8e99-099e-4970-80bb-2c2bb3d930ae,web,1.0,222.0,0.0,222.0,76.51,49.56,,redeemed
2021-11-17,50865f0b-57cf-4cf8-be9a-a47f402bc46f,Frankfurt,DE,7a1b4b73-893d-427e-a04b-3aaa437f3e27,7a1b4b73-893d-427e-a04b-3aaa437f3e27,app,1.08,52.81,0.0,52.81,11.52,10.0,,redeemed
2021-11-20,4eb94b00-6131-4fdc-8ec9-2eaab29f2310,London,GB,dc1350da-ff8f-428e-a173-687368e4ef10,dc1350da-ff8f-428e-a173-687368e4ef10,web,1.27,71.07,14.57,56.5,15.9,13.68,PROMO91,expired
2021-11-21,b9c56062-9747-4212-8d3a-5b7a1f404dd1,Chicago,US,6f3f8bd8-7719-476f-bdc7-f731f4e8380f,d1797191-ca48-4610-b9bc-232487fc5f07,web,1.0,85.73,0.0,85.73,35.0,25.8,,redeemed
2021-11-23,10c786ac-a886-4f80-83da-5b61f5a106ad,Milan,IT,02761ea4-29b2-4188-b751-0606a1535597,cff730d4-37d4-4f10-8c54-66060f8ebbb1,web,1.08,133.23,38.9,94.33,32.08,19.23,PROMO19,unredeemed
2021-11-24,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,075529aa-a8fb-47c7-b752-b271b116028f,075529aa-a8fb-47c7-b752-b271b116028f,web,1.08,26.98,0.0,26.98,7.09,5.78,,redeemed
2021-11-25,aa6ff332-506c-4619-a229-5edbbf1b2ab0,Milan,IT,1af68add-0beb-4c19-86bb-f8f9c9cc7534,1af68add-0beb-4c19-86bb-f8f9c9cc7534,app,1.08,41.97,7.16,-34.81,-10.26,-7.5,PROMO69,refunded
2021-11-25,244a1a93-6435-42bc-a346-e1570c33077e,Phoenix,US,870988e5-8e48-4586-bf67-400a552847e0,870988e5-8e48-4586-bf67-400a552847e0,web,1.0,121.63,0.0,121.63,38.51,21.29,,unredeemed
2021-11-27,d87288e6-8f7b-463d-9945-5062e2f35011,Chicago,US,a82303ea-358b-4581-9f33-db13de90f0f0,a82303ea-358b-4581-9f33-db13de90f0f0,app,1.0,106.38,23.08,-83.3,-26.07,-27.0,PROMO43,refunded
2021-11-28,26661eb5-977d-4f44-9af2-abc2f7da5e13,Wroclaw,PL,a8f21e50-d586-43a9-bd9d-d4b888c66909,a8f21e50-d586-43a9-bd9d-d4b888c66909,app,0.25,193.13,0.0,193.13,58.08,47.36,,redeemed
2021-11-28,7cb57d0c-b003-427b-ad0e-cae89dc84e21,New York,US,c5fc93b9-463b-4f4f-ba9e-444b57113858,c5fc93b9-463b-4f4f-ba9e-444b57113858,web,1.0,35.37,0.0,35.37,11.49,7.04,,redeemed
2021-11-29,37dd22bc-77c6-4409-b97b-7cca46b3a0de,Berlin,DE,e2a05cec-16a5-4063-a610-d77575ec7992,e2a05cec-16a5-4063-a610-d77575ec7992,web,1.08,134.67,0.0,134.67,41.55,39.23,,redeemed
2021-11-29,6d1be14b-9abe-404a-896d-f04a6572540c,Manchester,GB,d65d9b7c-7f8d-4e7c-90d1-ffde10c269a3,d65d9b7c-7f8d-4e7c-90d1-ffde10c269a3,web,1.27,59.51,7.38,52.13,13.06,12.82,PROMO70,redeemed
2021-12-02,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,e03b9e35-6fab-40d3-bc2e-8ccbe749251b,e03b9e35-6fab-40d3-bc2e-8ccbe749251b,app,1.08,56.08,0.0,56.08,18.27,16.77,,redeemed
2021-12-02,03ca3b9f-91e0-449a-9790-c8c09726ccaf,Paris,FR,0977eef8-0aec-4373-851f-274c16eef04f,0977eef8-0aec-4373-851f-274c16eef04f,touch,1.08,95.18,0.0,95.18,21.69,17.72,,expired
2021-12-02,f4b1dcde-ea2b-44c0-88b7-5a0805094fd4,Munich,DE,146ab73b-a8f1-4215-ad0f-571e3b945a37,146ab73b-a8f1-4215-ad0f-571e3b945a37,web,1.08,210.74,0.0,210.74,66.77,50.61,,unredeemed
2021-12-03,dbf6a500-8db6-4bf7-bb83-2c9bc0d60d47,Chicago,US,0042f350-38ac-4c1f-8cbd-91f585aadcd4,0042f350-38ac-4c1f-8cbd-91f585aadcd4,web,1.0,233.87,0.0,233.87,96.19,62.16,,redeemed
2021-12-05,51be9703-6318-45a8-8de7-8798c2720695,Houston,US,53c04a2b-ebe5-4b87-91fb-8f9d6c595d8a,c115bc6a-9037-4088-a6f1-889c1f411c75,app,1.0,179.75,66.06,113.69,39.54,31.12,PROMO86,unredeemed
2021-12-05,0ad0df8a-e2f2-4ca4-b211-5dc4c7b24fd8,Madrid,ES,2eb08e62-65c8-4cf2-84eb-3c97747ffd43,2eb08e62-65c8-4cf2-84eb-3c97747ffd43,app,1.08,96.45,24.82,71.63,25.05,20.95,PROMO99,redeemed
2021-12-07,26453763-88b1-4a4f-b129-149fe7f9f97f,Birmingham,GB,51ae5c3d-7fd3-4af3-9dd7-b014ede80b8a,51ae5c3d-7fd3-4af3-9dd7-b014ede80b8a,web,1.27,123.93,0.0,-123.93,-30.94,-27.02,,refunded
2021-12-08,1a53bc39-4246-4783-823d-0505d44d1b9a,Lyon,FR,40b42d0f-0520-4951-af78-d9c5615c4dcb,bec220c1-5aec-4ed1-95e4-2add1cd5dc9b,web,1.08,109.46,0.0,109.46,44.23,28.83,,unredeemed
2021-12-09,369e8091-c895-4c16-9c26-f6ca76906dbc,Birmingham,GB,9efec031-88b2-4a52-9b98-2fef1193d278,9efec031-88b2-4a52-9b98-2fef1193d278,web,1.27,170.22,0.0,170.22,50.49,41.08,,redeemed
2021-12-11,29b0807f-68e7-4cf0-826d-4ab931808482,Chicago,US,2e1f2ebb-a39c-44c2-877e-29237b225a0d,99939a88-dee1-479c-9714-6a5b12c65dd3,web,1.0,171.12,0.0,171.12,46.87,30.41,,redeemed
2021-12-12,b74c36b6-9148-4557-817d-696f72b815e6,Birmingham,GB,7056bd1b-502c-489d-9049-0f52a50306eb,7056bd1b-502c-489d-9049-0f52a50306eb,web,1.27,263.0,0.0,263.0,72.45,61.7,,expired
2021-12-12,332cd717-b9b7-491e-90ba-8f49b6b06c44,BARCELONA,ES,3535b65c-f16e-475e-b050-3c98e26475f7,09bcff75-010a-465a-906f-489e4e3c2bbd,web,1.08,181.84,0.0,181.84,66.34,50.84,,redeemed
2021-12-13,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,bc4d9246-9497-4ed1-9c98-6f2751e12188,bc4d9246-9497-4ed1-9c98-6f2751e12188,app,1.08,171.92,0.0,171.92,62.95,49.01,,redeemed
2021-12-14,0e214818-49ef-4da2-907c-8058fc08c0db,Krakow,PL,ec169cd2-39ad-4f6d-8f56-d7c8e914edc4,90629ed8-89cc-462a-88df-7bf1a0e1e8f2,web,0.25,30.52,7.41,23.11,6.49,4.57,PROMO94,redeemed
2021-12-14,71c9ecf4-5e9f-4617-b0bd-f27e5a5e8ba8,New York,US,81694bc2-20d2-4909-a030-74bd1aaae4d0,81694bc2-20d2-4909-a030-74bd1aaae4d0,web,1.0,132.49,21.24,111.25,31.71,23.19,PROMO53,unredeemed
2021-12-18,f5d207a6-ca37-4e20-bff8-7c2d5a4767a5,Manchester,GB,d051350f-543c-483e-a224-0d9856a741ae,ba3beee0-a0e0-44a8-b41c-7d32130dc33d,app,1.27,16.54,0.0,16.54,4.01,4.19,,redeemed
2021-12-19,acb7053a-cd91-456d-babd-8e10d4955daf,Chicago,US,b4898e58-b46f-4c83-95df-c0e92e76bd48,b4898e58-b46f-4c83-95df-c0e92e76bd48,touch,1.0,29.48,0.0,29.48,7.14,6.53,,unredeemed
2021-12-19,18c18a1c-266c-4710-8919-89eb9fea1113,Houston,US,5e01a13b-033d-46a9-a1fa-d389321f5af8,5e01a13b-033d-46a9-a1fa-d389321f5af8,touch,1.0,140.31,36.56,-103.75,-34.34,-23.85,PROMO41,refunded
2021-12-19,26453763-88b1-4a4f-b129-149fe7f9f97f,Birmingham,GB,20a34c29-5ca4-405d-8a4f-b0092d047e14,6812e4b9-ce16-4229-bda8-ca6ed238f583,web,1.27,254.59,0.0,-254.59,-73.68,-49.4,,refunded
2021-12-19,63f6b71a-f85b-4f39-b635-43895fac493f,Krakow,PL,e1c597de-16e5-403d-9ceb-b6cc54580b09,e1c597de-16e5-403d-9ceb-b6cc54580b09,web,0.25,162.34,0.0,162.34,49.53,36.82,,redeemed
2021-12-19,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,8d3d75f0-0905-4422-a440-90bd6d004061,8d3d75f0-0905-4422-a440-90bd6d004061,web,1.08,116.9,0.0,116.9,26.84,24.33,,redeemed
2021-12-20,d87288e6-8f7b-463d-9945-5062e2f35011,Chicago,US,72ed152b-8f1f-4742-8761-20e3063121c2,72ed152b-8f1f-4742-8761-20e3063121c2,app,1.0,108.63,28.17,80.46,21.47,21.01,PROMO31,unredeemed
2021-12-20,5da35349-b4d3-4abb-81bd-692ce014806b,Hamburg,DE,c0af6fbb-e5e8-46b0-aa92-fe065176fc00,0df0e3fb-8ace-4a7f-95e5-fdb59d8b9261,web,1.08,69.39,10.06,59.33,22.19,18.8,PROMO14,redeemed
2021-12-21,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,8e9c2cd8-2a6c-4b84-b675-bbd3fb862282,8e9c2cd8-2a6c-4b84-b675-bbd3fb862282,app,0.25,18.15,0.0,18.15,5.17,3.73,,unredeemed
2021-12-21,664553ea-c414-4f31-b689-0a0ac009956a,Madrid,ES,96e403ce-2355-438b-ba3f-5a4764d1ba58,96e403ce-2355-438b-ba3f-5a4764d1ba58,web,1.08,81.64,0.0,81.64,19.59,17.51,,redeemed
2021-12-22,e4beeb59-be5f-46e2-81bc-273e8c779f16,Madrid,ES,89f91225-cb3a-4a67-829c-58b797587f4d,a2ae5fa2-6717-4e32-a379-c994d822c45a,app,1.08,198.34,62.06,136.28,33.63,26.3,PROMO80,redeemed
2021-12-24,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,54837ca8-64c7-45c7-9a13-8c11e8d4076e,54837ca8-64c7-45c7-9a13-8c11e8d4076e,app,1.08,233.25,0.0,233.25,70.63,64.45,,redeemed
2021-12-24,03ed8231-dc91-4b62-af1b-47fd5ef1083e,Chicago,US,b6262223-ba07-4e32-b2a9-dfb93cc3fbcb,26920e4b-e656-4d9c-acfd-44fa7004e73f,web,1.0,51.05,0.0,51.05,17.04,10.89,,unredeemed
2021-12-25,398d9211-8c62-4f1e-a85b-977b4497adf0,Los Angeles,US,d1472b85-8600-402f-82b1-d153f446c873,d1472b85-8600-402f-82b1-d153f446c873,app,1.0,157.42,0.0,157.42,49.22,36.05,,redeemed
2021-12-26,10c786ac-a886-4f80-83da-5b61f5a106ad,Milan,IT,30b14f56-c189-440a-ab7e-b942ca82848d,cb9a59b9-9600-4bf3-9bab-da02006b3887,app,1.08,23.64,7.26,16.38,5.36,3.37,PROMO29,unredeemed
2021-12-27,b8f11e7d-29cd-4b00-b632-7e54cf03b06b,Houston,US,40c0b0f6-da3a-4742-9567-be6fad3a522d,40c0b0f6-da3a-4742-9567-be6fad3a522d,web,1.0,61.78,0.0,61.78,20.25,15.79,,redeemed
2021-12-27,96f0cc5e-c6ba-4bd4-981e-3fcd4ee63387,Paris,FR,d4100814-fc53-47ad-ae74-37e916adee12,d4100814-fc53-47ad-ae74-37e916adee12,web,1.08,167.56,0.0,167.56,42.5,29.52,,redeemed
2021-12-27,6488ea50-5ff5-44be-86ec-8358ac4902c6,Rome,IT,c5e04fff-8f70-443f-959a-8fce052600ab,c5e04fff-8f70-443f-959a-8fce052600ab,app,1.08,68.37,0.0,68.37,18.8,21.22,,redeemed
2021-12-28,076bde52-d1fa-43bd-8682-f599518d5e13,Los Angeles,US,13a46f23-d082-4ddf-805f-7444c6ab780d,13a46f23-d082-4ddf-805f-7444c6ab780d,web,1.0,159.7,0.0,159.7,54.17,39.51,,unredeemed
2021-12-30,3924b41f-b3cc-48f2-8d18-f065858de32e,Birmingham,GB,b5310f4a-3343-4014-9a8b-54e49e3b1056,14c5a879-037b-49d4-97f3-83e6caa833f3,app,1.27,70.63,23.99,46.64,12.83,9.67,PROMO47,expired
2021-12-30,757950e3-2fb8-4c27-9313-d871b978e06a,Warsaw,PL,dc921c99-d653-488f-b435-b852010edeed,dc921c99-d653-488f-b435-b852010edeed,app,0.25,213.53,43.82,169.71,49.96,30.93,PROMO93,redeemed
2021-12-31,7775151d-6a12-4646-8ca1-fe02f8a628b7,Naples,IT,c99ca6a0-0687-4da9-b492-0fad977a79df,c99ca6a0-0687-4da9-b492-0fad977a79df,app,1.08,52.33,0.0,52.33,20.38,14.25,,redeemed
2022-01-01,167aa0ec-cc51-4475-bcc8-0eba4f90ef52,Rome,IT,8263253c-dc65-4feb-bd95-1b5312e1ed29,0fbe2702-b7f6-43d0-a255-a78e2b4df9eb,app,1.08,15.14,5.77,9.37,2.28,2.04,PROMO16,redeemed
2022-01-01,0b586175-1bf6-41a7-9d30-6b815463b7e5,Manchester,GB,5723d155-375e-4bec-936f-e754988145d9,21e594e8-d521-4fc9-a8df-458a4ba6f403,web,1.27,221.12,59.19,161.93,37.57,38.51,PROMO89,redeemed
2022-01-02,c4834b09-647d-441b-93fe-c4247f8232d1,Madrid,ES,abc9b605-84c7-4fc9-ae90-8b46f58c8236,e565e5da-d64f-41e0-8b9b-af2df851cac7,app,1.08,60.74,0.0,60.74,20.03,10.31,,redeemed
2022-01-03,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,80e010d8-c3d2-4c41-a61e-73c3b37a2468,80e010d8-c3d2-4c41-a61e-73c3b37a2468,touch,1.0,55.57,15.37,40.2,9.35,8.33,PROMO24,redeemed
2022-01-04,a9f4c119-98b2-4994-89a5-d8223705499a,Paris,FR,a3bb8223-02a6-4a47-97fa-bfa14f0ecd73,a3bb8223-02a6-4a47-97fa-bfa14f0ecd73,app,1.08,48.43,0.0,48.43,11.89,11.47,,redeemed
2022-01-04,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,3a3a9a41-d434-40df-b4ea-db9f235f6b87,3a3a9a41-d434-40df-b4ea-db9f235f6b87,web,1.08,19.3,7.12,12.18,4.92,3.86,PROMO72,expired
2022-01-04,ceb935cf-5d6a-4dce-be54-429b957bc75f,Birmingham,GB,eb1a4839-62ec-430e-b4d6-9db85461a0e8,eb1a4839-62ec-430e-b4d6-9db85461a0e8,app,1.27,186.53,54.28,132.25,42.23,22.9,PROMO60,redeemed
2022-01-06,5361e563-7ad5-4d38-86b5-bfce76baaee0,Los Angeles,US,7735456b-9ef5-408d-ba94-d5e0d902cabd,7735456b-9ef5-408d-ba94-d5e0d902cabd,app,1.0,217.8,50.44,167.36,47.54,47.47,PROMO85,redeemed
2022-01-06,f0295852-527a-49af-b02e-3830584b3d72,New York,US,5a868f28-fb9c-483d-ad55-acad808a8636,b06a5a7f-828b-477a-9dcc-e713c6a8f852,touch,1.0,67.22,0.0,-67.22,-21.11,-15.01,,refunded
2022-01-06,244a1a93-6435-42bc-a346-e1570c33077e,Phoenix,US,094d4d72-9244-4690-8cfe-700b1165698f,094d4d72-9244-4690-8cfe-700b1165698f,web,1.0,25.57,0.0,25.57,10.08,6.9,,unredeemed
2022-01-06,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,35451302-ef75-4008-abbe-f2108e41dd41,35451302-ef75-4008-abbe-f2108e41dd41,touch,1.0,16.05,2.28,13.77,2.82,3.22,PROMO64,unredeemed
2022-01-07,83353ff8-d12e-43b3-bf2b-59539f13b713,Manchester,GB,6574f747-7b69-417e-9cca-50affbcde82c,6574f747-7b69-417e-9cca-50affbcde82c,web,1.27,186.17,21.94,-164.23,-45.46,-33.37,PROMO48,refunded
2022-01-07,5cd39671-8fa6-424a-8585-4489f9816748,Paris,FR,2f0a553a-a5b9-4fed-8f9f-29f78b7d1190,2f0a553a-a5b9-4fed-8f9f-29f78b7d1190,app,1.08,275.25,0.0,-275.25,-108.12,-73.81,,refunded
2022-01-08,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,b12fde77-c1ca-43af-ac5c-c572e7705d7c,b12fde77-c1ca-43af-ac5c-c572e7705d7c,touch,1.08,272.38,52.21,-220.17,-76.2,-69.39,PROMO91,refunded
2022-01-08,0b35dd9a-e7dc-40fd-8eac-f53cc3b223f0,Los Angeles,US,1f73e702-00cf-442a-afc7-83a8abfe429c,1f73e702-00cf-442a-afc7-83a8abfe429c,app,1.0,226.64,0.0,-226.64,-76.41,-58.22,,refunded
2022-01-09,f2d30979-7e49-4ac1-a83d-8b99184cdc9e,Berlin,DE,5c8ef2d6-49b4-45e7-9660-9c37133031b0,b40ba2b3-1d65-4278-8a41-78231bc5dad0,app,1.08,217.58,44.42,173.16,59.61,53.81,PROMO78,redeemed
2022-01-10,b0b6bb38-c209-4bc2-9daa-c1b607349bf6,Warsaw,PL,5f413a97-141d-4eb3-b329-c1f4b190cd01,5f413a97-141d-4eb3-b329-c1f4b190cd01,app,0.25,166.33,34.04,132.29,38.59,31.24,PROMO82,expired
2022-01-12,b805d7f1-296f-4bf6-bf45-9dc91a0f957c,London,GB,37a2c93d-9233-49a3-9c93-87c9c94b0cf8,8d14663a-a489-42fc-8fdf-f19bdfa99224,app,1.27,75.2,13.96,61.24,23.05,12.43,PROMO68,redeemed
2022-01-12,ea2ca3b4-8602-45c6-8b44-d18d2080e084,Houston,US,d635f4e9-ffc2-4d4c-b7ba-d7d4bcdb692e,d635f4e9-ffc2-4d4c-b7ba-d7d4bcdb692e,app,1.0,25.87,0.0,25.87,8.24,5.63,,redeemed
2022-01-13,4f5b02fb-72bc-4852-bfaf-6de9dc259e57,Birmingham,GB,46b49510-abe2-4826-9253-80423278c682,46b49510-abe2-4826-9253-80423278c682,app,1.27,27.46,0.0,27.46,6.41,4.62,,redeemed
2022-01-13,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,342f3959-0b02-4672-a746-c9ea6e94f167,342f3959-0b02-4672-a746-c9ea6e94f167,app,0.25,215.88,70.42,-145.46,-48.8,-32.05,PROMO34,refunded
2022-01-13,858c41d6-98d6-456e-806d-b659fddf8e20,Marseille,FR,70f23ed4-4048-4570-9789-a66b66c78761,8a51d015-ed20-4a97-96e9-1af1edbeaaff,web,1.08,176.7,0.0,176.7,54.81,41.48,,expired
2022-01-14,2fe6c97c-6001-49b1-9247-354cad0e340e,Rome,IT,31cb1b3a-29ac-4b76-bba6-06a79d6e20d0,31cb1b3a-29ac-4b76-bba6-06a79d6e20d0,app,1.08,185.45,0.0,185.45,50.33,29.96,,unredeemed
2022-01-16,87370f96-428d-4211-b113-ba2bd95cba04,Naples,IT,c62ed880-75a2-459f-a929-d204988dcdac,c62ed880-75a2-459f-a929-d204988dcdac,app,1.08,55.23,9.67,45.56,10.39,10.75,PROMO38,unredeemed
2022-01-16,f0295852-527a-49af-b02e-3830584b3d72,New York,US,685bff2c-cdba-4639-9e2d-4e15a07364b5,685bff2c-cdba-4639-9e2d-4e15a07364b5,touch,1.0,121.38,0.0,121.38,47.95,30.21,,redeemed
2022-01-18,7775151d-6a12-4646-8ca1-fe02f8a628b7,Naples,IT,3470df95-cb46-4f09-853f-2d3c67a72661,66d6fa18-ba33-48b4-b86f-79f7657728db,web,1.08,216.42,0.0,216.42,57.83,49.76,,unredeemed
2022-01-19,377a00da-2798-43d5-a2b0-2d7830895d13,Houston,US,7d032806-b877-4549-819b-34471a876147,7d032806-b877-4549-819b-34471a876147,web,1.0,53.18,0.0,53.18,18.34,11.58,,unredeemed
2022-01-20,b91a5a99-3fe9-45e4-98a7-e379f61d7a67,Leeds,GB,45ae6194-c924-454d-8cde-d48f8723eb5c,680ab44f-22b8-4695-a2c5-b414c28917f4,web,1.27,250.9,93.05,157.85,33.85,31.19,PROMO19,unredeemed
2022-01-20,d53d7df5-30ed-478a-90e2-3ff7729abf4c,Phoenix,US,01a1b055-1e0d-4f33-b8e5-2bc559a04e5d,01a1b055-1e0d-4f33-b8e5-2bc559a04e5d,app,1.0,203.17,0.0,203.17,51.35,44.71,,redeemed
2022-01-21,4cf56bdb-0b74-42f6-ab8e-c591a4517b58,Paris,FR,00e348f1-3a56-4a64-a828-971408aa0f46,00e348f1-3a56-4a64-a828-971408aa0f46,web,1.08,142.88,54.63,88.25,34.65,26.47,PROMO74,redeemed
2022-01-21,517383a5-8d1c-45e8-be37-6cea8421d601,Los Angeles,US,43df91cd-5f23-4ca7-894e-fcb9a412797a,acc7b090-e2bc-4f04-b289-76fdb26a9226,web,1.0,197.11,43.22,153.89,43.0,31.76,PROMO48,redeemed
2022-01-23,acb7053a-cd91-456d-babd-8e10d4955daf,Chicago,US,747c3e47-1790-4810-be98-1b299ba30a94,ba3e753d-0b67-427c-bcfe-f44f1a498fbb,app,1.0,67.78,12.12,55.66,15.02,17.34,PROMO21,unredeemed
2022-01-24,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,fc062862-14a7-49e9-bff0-4bb49e80d238,fc062862-14a7-49e9-bff0-4bb49e80d238,app,0.25,145.03,0.0,145.03,56.5,36.85,,redeemed
2022-01-26,b69f0520-3fd5-4588-8eaa-384a5d2def70,Manchester,GB,d24e39c0-a771-4b1c-871d-787bbec03525,d24e39c0-a771-4b1c-871d-787bbec03525,web,1.27,108.94,35.43,73.51,30.42,18.84,PROMO23,unredeemed
2022-01-27,d87288e6-8f7b-463d-9945-5062e2f35011,Chicago,US,fe4975fa-0c33-44a3-9f43-d3cab34682a5,e60c02f4-f565-405a-95e2-c8a5c53e692c,web,1.0,27.3,0.0,27.3,7.73,5.32,,unredeemed
2022-01-27,93636c20-60cd-453e-9de6-bd0a962c655b,Madrid,ES,5f6c326b-f274-4dca-bcbd-13e04a4a7d5f,5f6c326b-f274-4dca-bcbd-13e04a4a7d5f,web,1.08,157.2,0.0,157.2,56.59,37.07,,redeemed
2022-01-29,3924b41f-b3cc-48f2-8d18-f065858de32e,Birmingham,GB,492daa4d-e47b-4dab-9b40-ad1b92cd460f,492daa4d-e47b-4dab-9b40-ad1b92cd460f,app,1.27,111.9,0.0,111.9,35.17,27.04,,redeemed
2022-01-31,71c9ecf4-5e9f-4617-b0bd-f27e5a5e8ba8,New York,US,6b3bdca2-f369-4d53-a0af-8be19b2669e7,6b3bdca2-f369-4d53-a0af-8be19b2669e7,app,1.0,110.99,21.93,89.06,33.29,23.84,PROMO65,expired
2022-01-31,03ed8231-dc91-4b62-af1b-47fd5ef1083e,Chicago,US,113ff6ab-4d13-409c-89e0-886ef1a14502,6734f258-7748-49aa-b98e-d6dc713b87d5,web,1.0,66.34,0.0,66.34,17.29,15.28,,expired
2022-01-31,0d5ff115-3a64-4ebd-a236-ce4ffe7fc0f7,Birmingham,GB,04e1bd05-caea-4810-8303-633e952c6a3e,04e1bd05-caea-4810-8303-633e952c6a3e,app,1.27,141.46,0.0,141.46,44.17,35.73,,redeemed
2022-01-31,66ae6767-ff1d-435c-ac05-48710ab034f4,Munich,DE,2de3c4fe-2a8a-4758-af4f-162fbab63ff7,2de3c4fe-2a8a-4758-af4f-162fbab63ff7,web,1.08,202.38,0.0,202.38,62.8,45.54,,redeemed
2022-02-03,51be9703-6318-45a8-8de7-8798c2720695,Houston,US,6a5de53c-ae48-4994-a43a-41a6938ae173,6a5de53c-ae48-4994-a43a-41a6938ae173,app,1.0,170.73,0.0,170.73,62.72,47.89,,redeemed
2022-02-04,4f5b02fb-72bc-4852-bfaf-6de9dc259e57,Birmingham,GB,e1c5f2a1-f28c-49a3-a07a-ed9630f3c873,e1c5f2a1-f28c-49a3-a07a-ed9630f3c873,app,1.27,60.65,0.0,60.65,13.94,12.45,,redeemed
2022-02-05,4eb94b00-6131-4fdc-8ec9-2eaab29f2310,London,GB,4e3b60c9-2942-48b0-9983-68a09856fa97,4e3b60c9-2942-48b0-9983-68a09856fa97,web,1.27,247.11,76.05,171.06,52.14,37.84,PROMO79,redeemed
2022-02-07,92135ffb-46de-496d-8622-26e8639facc9,Houston,US,c804469c-9a12-4b0a-944c-590af6d4f60a,ff73c502-d6f0-4edf-9557-c5e045f03e93,web,1.0,110.62,27.99,82.63,31.24,23.7,PROMO87,unredeemed
2022-02-07,9cb0fdf6-2ee7-4725-982c-032fc031fbcf,Valencia,ES,b2148497-e810-438b-91f3-c088c5c5273c,b2148497-e810-438b-91f3-c088c5c5273c,touch,1.08,109.97,21.17,88.8,33.67,26.5,PROMO18,redeemed
2022-02-08,a0d1a7a7-ac5e-4c63-a2b1-91d262b8da08,Chicago,US,cce5233b-55a9-4cd4-aa69-89255863eb30,cce5233b-55a9-4cd4-aa69-89255863eb30,touch,1.0,15.61,5.02,10.59,3.1,1.87,PROMO63,redeemed
2022-02-10,508cffca-aabf-4365-b9d9-ec48bc7ed8da,New York,US,a24dab31-0892-4def-a368-1818b1318d02,a24dab31-0892-4def-a368-1818b1318d02,app,1.0,99.52,0.0,99.52,31.51,21.97,,redeemed
2022-02-10,076bde52-d1fa-43bd-8682-f599518d5e13,Los Angeles,US,5affdf75-483c-4083-a8d9-b72f3fb29359,055fcf4d-3a73-4964-8182-c878067bbbc8,web,1.0,277.13,0.0,277.13,68.13,58.59,,redeemed
2022-02-10,f087b159-1237-4ca4-990e-76dd275be9bc,Houston,US,95b2894b-cfb7-4d08-b2ce-c8d4ba8d6a66,18dfbc92-f61c-447b-952f-179563cd0535,app,1.0,42.14,0.0,42.14,11.66,10.7,,expired
2022-02-11,c5997e8f-3b53-4a78-ade6-a5e660ef9b5b,Birmingham,GB,9118c122-bd6c-4a82-b749-6568666df782,91d14d17-6c40-45b8-9a6e-f425c9fa11e1,app,1.27,99.5,0.0,99.5,32.64,30.42,,redeemed
